stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1711121201","2020-09-14 17:26:21","Carole Baskin’s Dead Husband’s Family Plans to Disrupt Dancing With the Stars","https://www.vanityfair.com/hollywood/2020/09/carole-baskin-don-lewis-family-dancing-with-the-stars","en","False","","20982","Vanity Fair","http://www.vanityfair.com"
"1711188225","2020-09-14 22:16:07","‘DWTS’ Recap: 2 Stars Lead The Night While Carole Baskin Ends The Premiere With The Lowest Score","https://hollywoodlife.com/2020/09/14/dancing-with-the-stars-premiere-carole-baskin-lowest-score-season-29-recap/","en","False","","24621","hollywoodlife.com","http://hollywoodlife.com"
"1711148787","2020-09-14 22:45:28","Carole Baskin’s Missing Husband’s Family Airs Commercial During Her ‘Dancing With the Stars’ Debut","https://variety.com/2020/tv/news/carole-baskin-dancing-with-the-stars-husband-commercial-1234769981/","en","False","","19076","variety.com","http://www.variety.com"
"1711109884","2020-09-14 17:00:04","What Time is ‘Dancing with the Stars’ on Tonight?","https://decider.com/2020/09/14/what-time-is-dwts-tonight-season-29-premiere/","en","False","","7","New York Post","http://www.nypost.com/"
"1711070948","2020-09-14 14:59:24","These 16 Costumes Are Going To Be Everywhere This Halloween","https://www.refinery29.com/en-us/2020/09/10013105/most-popular-halloween-costumes-2020?utm_source=feed&utm_medium=rss","en","False","","104698","Refinery29","http://www.refinery29.com"
"1711173950","2020-09-14 22:13:33","Tiger Sting: Family of Carole Baskin’s ex-hubby airs ad during ‘DWTS’","https://pagesix.com/2020/09/14/family-of-carole-baskins-missing-ex-husband-airs-ad-during-dwts/","en","False","","7","New York Post","http://www.nypost.com/"
"1711214613","2020-09-14 22:42:10","'Dancing With the Stars' returns to a changed ballroom","http://rss.cnn.com/~r/rss/cnn_latest/~3/9YdTtoB81qw/index.html","en","False","","1095","CNN","http://www.cnn.com/"
"1711112899","2020-09-14 17:19:11","Family Of Don Lewis, Carole Baskin’s Missing Ex-Husband, Make Public Plea During Her ‘DWTS’ Debut","http://feeds.inquisitr.com/~r/google/yDYq/~3/MnfEw5mODO0/","en","False","","26924","Inquisitr","http://www.inquisitr.com"
"1711230422","2020-09-14 22:42:10","'Dancing With the Stars' returns to a changed ballroom","http://rss.cnn.com/~r/rss/cnn_topstories/~3/9YdTtoB81qw/index.html","en","False","","20088","CNN U.S. Edition","http://us.cnn.com"
"1711237456","2020-09-14 14:24:11","‘The Amber Ruffin Show’ Trailer Previews Jokes, Sketches, And Tips On How To Defeat Systemic Racism","https://uproxx.com/tv/the-amber-ruffin-show-trailer-peacock/","en","False","","68816","uproxx.com","http://www.uproxx.com/#spider"
"1711237441","2020-09-14 16:30:00","What’s On Tonight: Two New HBO Shows Will Sweep You Off To Distant Lands","https://uproxx.com/tv/whats-on-tonight-we-are-who-we-are-the-third-day/","en","False","","68816","uproxx.com","http://www.uproxx.com/#spider"
"1711237419","2020-09-14 21:10:24","The Family Of Carole Baskin’s Missing Husband Bought An Ad To Play During ‘Dancing With The Stars’","https://uproxx.com/tv/carole-baskin-don-lewis-family-ad-dancing-with-the-stars/","en","False","","68816","uproxx.com","http://www.uproxx.com/#spider"
"1711273322","2020-09-14 19:30:22","Emmys 2020: All of Monday’s Nominees and Winners","https://www.indiewire.com/2020/09/2020-emmy-winners-list-1234585914/","en","False","","26992","Indiewire","https://www.indiewire.com/"
"1711273309","2020-09-14 22:40:52","Emmys 2020: Netflix Wins Big Without ‘Tiger King’ & Five Other Snubs and Surprises","https://www.indiewire.com/2020/09/emmys-2020-snubs-surprises-1234586426/","en","False","","26992","Indiewire","https://www.indiewire.com/"
"1711276538","2020-09-14 15:28:28","How does 'Dancing With the Stars' stay 'relevant'? By casting celebs from reality TV","https://www.latimes.com/entertainment-arts/tv/story/2020-09-14/abc-dancing-with-the-stars-tiger-king-netflix","en","False","","6","LA Times","http://www.latimes.com/"
"1710978869","2020-09-14 12:02:59","Tyra Banks wants to bring her ‘pixie dust’ to ‘Dancing With the Stars’","https://nypost.com/2020/09/14/tyra-banks-wants-to-bring-some-pixie-dust-to-dancing-with-the-stars/","en","False","","7","New York Post","http://www.nypost.com/"
"1711313812","2020-09-14 20:36:49","'Dancing with the Stars': Carole Baskin bringing the 'Tiger King' freak show is tonight's must-see reality TV","http://rssfeeds.usatoday.com/~/635561424/0/usatoday-newstopstories~Dancing-with-the-Stars-Carole-Baskin-bringing-the-Tiger-King-freak-show-is-tonights-mustsee-reality-TV/","en","False","","4","USA Today","http://www.usatoday.com"
"1711424146","2020-09-15 01:48:11","Carole Baskin’s Disastrous ‘Dancing With the Stars’ Debut Marks a New Low for the Show","https://www.thedailybeast.com/carole-baskins-disastrous-dancing-with-the-stars-debut-marks-a-new-low-for-the-show?source=articles&via=rss","en","False","","1707","Daily Beast","http://www.thedailybeast.com/"
"1711336942","2020-09-15 00:00:02","'Dancing With the Stars': Carole Baskin claws out a paso doble in first dance, earns lowly 3 score","http://rssfeeds.usatoday.com/~/635577256/0/usatodaycomtelevision-topstories~Dancing-With-the-Stars-Carole-Baskin-claws-out-a-paso-doble-in-first-dance-earns-lowly-score/","en","False","","4","USA Today","http://www.usatoday.com"
"1711492199","2020-09-15 04:18:20","'Dancing with the Stars' 2020: When is the First Elimination?","https://www.newsweek.com/dancing-stars-2020-first-elimination-date-abc-1531890","en","False","","56510","Newsweek","http://newsweek.com/"
"1711511519","2020-09-15 04:18:20","'Dancing with the Stars' 2020: When is the First Elimination?","https://www.newsweek.com/dancing-stars-2020-first-elimination-date-abc-1531890","en","False","","1098","Newsweek ","http://www.newsweek.com/"
